iso3,year,instrument_class,bucket,gross_nominal_lcu_mn,gross_cash_lcu_mn,n_operations,weighted_residual_years_at_issue,run_id,source_id,snapshot_sha256,quality_grade,notes
DEU,2014,fixed_bullet,5-7,18000.0,14720.71659,4,5.069282835196593,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2014,fixed_bullet,7-10,49000.0,40299.97681,11,9.873639804997975,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2014,fixed_bullet,10-15,5000.0,4165.61544,1,10.04517453798768,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2014,fixed_bullet,30+,7000.0,5817.704,3,32.20807665982204,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2014,inflation_linked,3-5,4000.0,3878.0643999999998,4,3.9904175222450378,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2014,inflation_linked,7-10,3000.0,2610.80578,3,8.865160848733744,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2014,inflation_linked,15-20,4000.0,3648.7622,3,15.765229295003422,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2015,bill,0-1,20000.0,17379.8690977,10,0.505681040383299,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2015,bill,1-2,10500.0,9539.9809107,7,1.002053388090349,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2015,fixed_bullet,1-2,25000.0,20643.6281525,6,1.9495687885010267,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2015,fixed_bullet,2-3,28000.0,22837.967223,6,2.06570841889117,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2015,fixed_bullet,3-5,10000.0,8250.4626,3,4.928952772073922,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2015,fixed_bullet,5-7,29000.0,22872.58164,7,5.162831315348486,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2015,fixed_bullet,7-10,32000.0,26532.656,9,9.844028062970569,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2015,fixed_bullet,10-15,14000.0,11621.06324,3,10.065317297350152,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2015,fixed_bullet,30+,6000.0,5140.841,3,31.226100844170656,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2015,inflation_linked,5-7,1000.0,846.365,1,5.177275838466803,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2015,inflation_linked,10-15,7000.0,6358.5476,6,11.992959812261661,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2015,inflation_linked,15-20,1000.0,853.9864,1,15.252566735112936,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2015,inflation_linked,30+,3000.0,2841.562092,2,30.795801962126397,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2016,bill,0-1,28000.0,19662.012303299998,10,0.5058179329226556,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2016,bill,1-2,13500.0,10793.3717619,9,1.002053388090349,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2016,fixed_bullet,1-2,17000.0,14057.8993705,4,1.9456456093731125,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2016,fixed_bullet,2-3,36000.0,29166.7873025,8,2.065176059015895,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2016,fixed_bullet,3-5,14000.0,11613.775440000001,4,4.896646132785763,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2016,fixed_bullet,5-7,26000.0,20684.73076,6,5.122518822724161,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2016,fixed_bullet,7-10,36000.0,29290.42225,9,9.840368088828047,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2016,fixed_bullet,10-15,15000.0,11920.334439999999,3,10.064339493497604,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2016,fixed_bullet,20-30,4000.0,4797.21775,4,28.522929500342233,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2016,fixed_bullet,30+,5000.0,5866.55793,5,30.28829568788501,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2016,inflation_linked,7-10,2000.0,1736.1367999999998,3,9.685831622176591,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2016,inflation_linked,10-15,2500.0,2089.369,3,11.695003422313485,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2016,inflation_linked,20-30,1000.0,943.711,2,29.64271047227926,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2016,inflation_linked,30+,1000.0,845.8806,2,30.09308692676249,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2017,bill,0-1,20000.0,14363.210613,10,0.505681040383299,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2017,fixed_bullet,1-2,29000.0,23259.844222,7,1.9214048006797422,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2017,fixed_bullet,2-3,23000.0,18850.287565,5,2.0471981668303427,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2017,fixed_bullet,3-5,12000.0,9873.69301,4,4.911704312114989,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2017,fixed_bullet,5-7,23000.0,18598.353135,6,5.130851412076303,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2017,fixed_bullet,7-10,35000.0,28575.945765,12,9.828649652879632,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2017,fixed_bullet,10-15,16000.0,12830.68033,4,10.067932922655714,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2017,fixed_bullet,20-30,7000.0,7263.72501,7,28.413806590397964,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2017,fixed_bullet,30+,4000.0,3282.11992,3,30.839835728952774,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2017,inflation_linked,7-10,3500.0,3102.24018,4,8.922655715263518,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2017,inflation_linked,10-15,1500.0,1394.0691199999999,3,12.773899155829339,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2017,inflation_linked,20-30,1500.0,1323.650975,3,28.901665525895506,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2018,bill,0-1,35000.0,29236.17166765,15,0.41232032854209444,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2018,fixed_bullet,1-2,28000.0,22476.8115415,7,1.9322381930184804,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2018,fixed_bullet,2-3,21000.0,16784.9530795,5,2.053648838043089,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2018,fixed_bullet,3-5,11000.0,9019.07522,4,4.922157924211312,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2018,fixed_bullet,5-7,21000.0,17067.904175,6,5.127081907369382,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2018,fixed_bullet,7-10,27000.0,21500.73253,10,9.848049281314168,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2018,fixed_bullet,10-15,15000.0,11933.009455,4,10.070362765229296,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2018,fixed_bullet,20-30,9500.0,9071.726709999999,7,27.608199142620414,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2018,fixed_bullet,30+,5500.0,4331.3764200000005,4,30.360276274033975,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2018,inflation_linked,7-10,2500.0,2188.89975,4,8.002190280629707,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2018,inflation_linked,10-15,2550.0,2403.8525200000004,5,11.851726590704729,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2018,inflation_linked,20-30,1450.0,1337.4457,5,27.96148127168449,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2019,bill,0-1,43000.0,32084.91771868,18,0.3990258344873692,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2019,fixed_bullet,1-2,30000.0,24184.929564,7,1.913848961898243,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2019,fixed_bullet,2-3,24000.0,19328.039337500002,5,2.0412959160392425,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2019,fixed_bullet,3-5,15000.0,12606.4246,5,4.923203285420944,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2019,fixed_bullet,5-7,26000.0,20642.87672,7,5.1520033696625065,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2019,fixed_bullet,7-10,30000.0,25353.890075,10,9.821492128678987,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2019,fixed_bullet,10-15,14000.0,11191.305165,4,10.076659822039696,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2019,fixed_bullet,20-30,9000.0,9448.20837,8,28.287626435470376,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2019,fixed_bullet,30+,5000.0,2907.9849999999997,3,30.886516084873374,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2019,inflation_linked,3-5,500.0,405.39685999999995,1,3.7672826830937716,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2019,inflation_linked,5-7,500.0,438.23956000000004,1,6.940451745379876,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2019,inflation_linked,7-10,1300.0,1161.4534549999998,2,7.145369346601378,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2019,inflation_linked,10-15,3000.0,2714.7108599999997,6,10.833447410449462,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2019,inflation_linked,20-30,900.0,666.8963,3,26.8041676173093,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2020,bill,0-1,166000.0,127152.979015745,52,0.577356654544255,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2020,bill,1-2,15000.0,12527.44987,4,1.002053388090349,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2020,fixed_bullet,1-2,42000.0,26050.7990295,11,1.8731788403246308,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2020,fixed_bullet,2-3,36500.0,19868.425486,10,2.2334111558043377,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2020,fixed_bullet,3-5,57000.0,13358.457565,21,4.272752380609292,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2020,fixed_bullet,5-7,48000.0,24875.85799,15,5.498003650467716,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2020,fixed_bullet,7-10,93500.0,47410.63755,29,8.732528815147488,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2020,fixed_bullet,10-15,47000.0,32105.017685,14,12.021320284852987,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2020,fixed_bullet,15-20,16500.0,7326.13,5,16.63866591998009,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2020,fixed_bullet,20-30,24000.0,10480.805295,14,25.479409080538442,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2020,fixed_bullet,30+,9000.0,7857.4372,3,30.284736481861742,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2020,inflation_linked,5-7,500.0,398.15134,2,5.867214236824093,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2020,inflation_linked,7-10,2650.0,2323.052565,5,9.707024136995855,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2020,inflation_linked,10-15,1400.0,1317.33166,4,10.157426420260096,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2020,inflation_linked,20-30,950.0,763.2651,5,25.820814870852697,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2021,bill,0-1,220000.0,191022.78004276002,67,0.6456287723228176,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2021,bill,1-2,18000.0,13017.073113800001,5,1.002053388090349,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2021,fixed_bullet,1-2,26000.0,21051.681659500002,5,1.932185542041805,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2021,fixed_bullet,2-3,38000.0,30865.36126,7,2.0578551100543967,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2021,fixed_bullet,3-5,15000.0,12726.69942,4,4.895094684006388,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2021,fixed_bullet,5-7,37000.0,30997.981825,9,5.284421999001055,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2021,fixed_bullet,7-10,60000.0,44729.900195,17,8.959753593429157,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2021,fixed_bullet,10-15,36000.0,28909.299905,11,11.895885618678228,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2021,fixed_bullet,15-20,8000.0,6736.90483,3,15.128678986995208,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2021,fixed_bullet,20-30,22000.0,14240.45119,9,28.873872192147346,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2021,fixed_bullet,30+,7500.0,6168.64708,3,30.910700433493044,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2021,inflation_linked,3-5,500.0,467.0987,1,4.947296372347707,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2021,inflation_linked,7-10,2200.0,2304.2695,5,8.8357911766536,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2021,inflation_linked,10-15,3900.0,3432.6783,6,11.916039242527948,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2021,inflation_linked,20-30,1100.0,1067.0938,6,24.8950283118661,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2022,bill,0-1,187000.0,148071.75891329,63,0.5475921187963705,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2022,bill,1-2,33000.0,24990.0318088,11,1.002302283616452,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2022,fixed_bullet,1-2,24500.0,17194.69207,5,1.8337454078140498,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2022,fixed_bullet,2-3,57000.0,35285.257022,12,2.1288951331099826,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2022,fixed_bullet,3-5,29000.0,13496.2445,9,4.490830560079303,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2022,fixed_bullet,5-7,52000.0,26146.602600000002,14,5.425051334702259,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2022,fixed_bullet,7-10,67000.0,40680.58403,23,9.105969127667617,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2022,fixed_bullet,10-15,20000.0,16771.300445,6,10.711909650924024,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2022,fixed_bullet,15-20,11500.0,8996.720155,7,15.803469928280213,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2022,fixed_bullet,20-30,19000.0,7178.0027900000005,8,27.39291761230592,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2022,fixed_bullet,30+,13500.0,10120.028610000001,6,30.542956371840702,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2022,inflation_linked,3-5,1400.0,1248.142675,3,3.9000684462696777,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2022,inflation_linked,7-10,850.0,973.5124,2,8.05894431694649,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2022,inflation_linked,10-15,3100.0,2789.3822400000004,6,10.914927910622419,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2022,inflation_linked,20-30,1900.0,963.0429550000001,7,23.919737742714076,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2023,bill,0-1,161000.0,134096.70759155,60,0.6280306605277589,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2023,bill,1-2,48000.0,37017.1468768,11,1.002053388090349,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2023,fixed_bullet,1-2,16000.0,13345.797019999998,3,1.960044490075291,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2023,fixed_bullet,2-3,60500.0,47320.9292305,14,2.1281925093760075,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2023,fixed_bullet,3-5,18500.0,12818.331665,7,4.750541095510295,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2023,fixed_bullet,5-7,60000.0,48893.89248,14,5.606890257814283,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2023,fixed_bullet,7-10,68000.0,50948.623839,18,9.319503160607159,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2023,fixed_bullet,10-15,27750.0,22014.773036,12,11.139648889135541,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2023,fixed_bullet,15-20,6750.0,5152.350955,5,15.596521915481532,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2023,fixed_bullet,20-30,27000.0,13813.275586,22,28.264709610363276,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2023,fixed_bullet,30+,19000.0,11310.83906,7,30.287834576173495,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2023,inflation_linked,3-5,500.0,373.9875,1,3.184120465434634,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2023,inflation_linked,7-10,2200.0,1737.12424,5,9.755335697840831,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2023,inflation_linked,10-15,1450.0,1059.3549,3,10.137222969624016,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2023,inflation_linked,20-30,1450.0,784.529327,6,22.982652410960842,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2024,bill,0-1,130000.0,107213.832739425,60,0.5718001368925395,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2024,bill,1-2,33000.0,26390.201774195,11,1.002053388090349,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2024,fixed_bullet,1-2,19000.0,15561.7337151,5,1.9427933282899241,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2024,fixed_bullet,2-3,58000.0,47401.5128157,12,2.0868559560055697,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2024,fixed_bullet,3-5,22500.0,18347.426352000002,9,4.836443836033158,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2024,fixed_bullet,5-7,47500.0,39201.084987,14,5.562304117583486,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2024,fixed_bullet,7-10,54250.0,45320.953671999996,16,9.758999738200904,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2024,fixed_bullet,10-15,25750.0,20113.297181,12,10.945954028029742,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2024,fixed_bullet,15-20,9000.0,7351.4665,7,16.924024640657084,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2024,fixed_bullet,20-30,23000.0,14298.534623,23,27.55986072672082,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2024,fixed_bullet,30+,17500.0,14629.112446,8,30.383572895277204,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2025,bill,0-1,101500.0,81668.19976779,45,0.5547047538125921,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2025,bill,1-2,33000.0,23867.67899935,11,1.002053388090349,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2025,fixed_bullet,1-2,22750.0,17759.900340300002,6,1.9610232341238503,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2025,fixed_bullet,2-3,53000.0,41178.5066595,11,2.0975294770963284,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2025,fixed_bullet,3-5,18500.0,14630.031647000002,6,4.812253732171597,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2025,fixed_bullet,5-7,48000.0,36909.318205999996,12,5.143908281998631,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2025,fixed_bullet,7-10,61750.0,46466.317941,21,9.285393233518167,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2025,fixed_bullet,10-15,31500.0,23638.668792,10,10.654107319405062,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2025,fixed_bullet,15-20,15000.0,11516.011735,14,16.620123203285424,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2025,fixed_bullet,20-30,23000.0,15009.842507,20,26.294378478112073,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2025,fixed_bullet,30+,18000.0,14134.890959,7,31.211270819073693,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2026,bill,0-1,94000.0,75397.834853711,42,0.5908223746486669,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2026,bill,1-2,24000.0,18746.466129688,8,1.002053388090349,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2026,fixed_bullet,1-2,16750.0,12849.694829999999,4,1.9267522755830702,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2026,fixed_bullet,2-3,52500.0,39865.3606634,11,2.1167758547635347,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2026,fixed_bullet,3-5,10000.0,7582.474532,2,4.870636550308008,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2026,fixed_bullet,5-7,60750.0,46653.476588,15,5.556507606549435,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2026,fixed_bullet,7-10,45750.0,34454.357423,13,9.787532306265264,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2026,fixed_bullet,10-15,31500.0,23160.04625,12,10.88888888888889,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2026,fixed_bullet,15-20,10000.0,6705.3739,7,15.320465434633812,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2026,fixed_bullet,20-30,31250.0,21420.167192,22,24.652309377138955,20260910T112045Z,ggfiscal.debt.maturity,,A,
DEU,2026,fixed_bullet,30+,11500.0,8638.595637,8,30.360384489480108,20260910T112045Z,ggfiscal.debt.maturity,,A,
